CLAVE CT,NOM TURNO,NOMBRE CT,DOMICILIO,LOCALIDAD INEGI, NOMBRE LOCALIDAD,COLONIA,NOMBRE COLONIA,MUNICIPIO CLAVE INEGI,NOMBRE MUNICIPIO,SOSTENIMIENTO,NIVEL,PROGRAMA,DESERCIÓN INTRACURRICULAR,REPROBACIÓN,REPROBACIÓN  CON REGULARIZADOS,EFICIENCIA TERMINAL
14EPR0761F,MATUTINO,MANUEL LOPEZ COTILLA,RIO TINTO 2575,1,GUADALAJARA,9096,BOSQUES DEL BOULEVARD,39,GUADALAJARA,ESTATAL,PRIMARIA,GENERAL,3.94%,0.00%,N.A.,100.00%
14EPR0762E,MATUTINO,BENITO JUAREZ,HERRERA Y CAIRO 144,1,TLAQUEPAQUE,0,0,98,SAN PEDRO TLAQUEPAQUE,ESTATAL,PRIMARIA,GENERAL,2.68%,0.00%,N.A.,65.79%
14EPR0763D,VESPERTINO,BENITO JUAREZ,HERRERA Y CAIRO 144,1,TLAQUEPAQUE,0,0,98,SAN PEDRO TLAQUEPAQUE,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,72.00%
14EPR0764C,MATUTINO,ADOLFO LOPEZ MATEOS,TONALA 294,1,TLAQUEPAQUE,0,0,98,SAN PEDRO TLAQUEPAQUE,ESTATAL,PRIMARIA,GENERAL,2.82%,2.42%,N.A.,87.18%
14EPR0765B,VESPERTINO,ADOLFO LOPEZ MATEOS,TONALA 294,1,TLAQUEPAQUE,0,0,98,SAN PEDRO TLAQUEPAQUE,ESTATAL,PRIMARIA,GENERAL,0.00%,1.76%,N.A.,83.08%
14EPR0767Z,VESPERTINO,ABEL AYALA,RIO TINTO 2589,1,GUADALAJARA,9096,BOSQUES DEL BOULEVARD,39,GUADALAJARA,ESTATAL,PRIMARIA,GENERAL,0.00%,1.04%,N.A.,54.17%
14EPR0768Z,VESPERTINO,24 DE FEBRERO,AVENIDA CHAMIZAL 702,1,GUADALAJARA,9054,PRADOS DEL NILO,39,GUADALAJARA,ESTATAL,PRIMARIA,GENERAL,7.23%,0.00%,N.A.,64.29%
14EPR0769Y,MATUTINO,24 DE FEBRERO,AVENIDA CHAMIZAL 702,1,GUADALAJARA,9054,PRADOS DEL NILO,39,GUADALAJARA,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,100.00%
14EPR0771M,MATUTINO,MANUEL LOPEZ COTILLA,ALLENDE,14,SANTA ANITA,0,0,98,SAN PEDRO TLAQUEPAQUE,ESTATAL,PRIMARIA,GENERAL,0.00%,0.95%,N.A.,100.00%
14EPR0772L,VESPERTINO,MANUEL LOPEZ COTILLA,ALLENDE,14,SANTA ANITA,0,0,98,SAN PEDRO TLAQUEPAQUE,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,100.00%
14EPR0773K,VESPERTINO,LAURO BADILLO DIAZ,GONZALEZ GALLO 40,1,TLAQUEPAQUE,117,TOLUQUILLA,98,SAN PEDRO TLAQUEPAQUE,ESTATAL,PRIMARIA,GENERAL,2.91%,0.00%,N.A.,92.59%
14EPR0774J,MATUTINO,LAURO BADILLO DIAZ,GONZALEZ GALLO 40,1,TLAQUEPAQUE,117,TOLUQUILLA,98,SAN PEDRO TLAQUEPAQUE,ESTATAL,PRIMARIA,GENERAL,4.61%,0.00%,N.A.,79.01%
14EPR0775I,MATUTINO,J SANTOS PALACIOS,J SANTOS PALACIOS,1,TOLIMAN,0,0,99,TOLIMAN,ESTATAL,PRIMARIA,GENERAL,9.09%,0.00%,N.A.,100.00%
14EPR0777G,MATUTINO,CARMEN ARCE DE ZUNO,ALDAMA 1,27,SANTA ELENA (SANTA ELENA DE LA CRUZ),0,0,99,TOLIMAN,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,93.33%
14EPR0778F,MATUTINO,AGUSTIN FLORES,HIDALGO 46,1,TOMATLAN,0,0,100,TOMATLAN,ESTATAL,PRIMARIA,GENERAL,0.00%,1.78%,N.A.,100.00%
14EPR0779E,MATUTINO,DOLORES GUERRA ARRIZON,GALEANA 175,1,TOMATLAN,9000,TOMATLAN (ZONA CENTRO),100,TOMATLAN,ESTATAL,PRIMARIA,GENERAL,1.29%,0.78%,N.A.,88.06%
14EPR0780U,MATUTINO,MANUEL LOPEZ COTILLA,VERACRUZ 32,34,LA CRUZ DE LORETO,0,0,100,TOMATLAN,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,100.00%
14EPR0781T,MATUTINO,CINCO DE FEBRERO,5 DE FEBRERO 14,59,HIGUERA BLANCA,0,0,100,TOMATLAN,ESTATAL,PRIMARIA,GENERAL,8.33%,0.00%,N.A.,75.00%
14EPR0782S,MATUTINO,FRANCISCO SALCEDO LANGARICA,NUEVO SANTIAGO,219,NUEVO SANTIAGO,0,0,100,TOMATLAN,ESTATAL,PRIMARIA,GENERAL,8.20%,0.00%,N.A.,100.00%
14EPR0783R,MATUTINO,JUAN ESCUTIA,JACARANDAS,1,ZAPOPAN,9365,PARAISOS DEL COLLI,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,0.84%,0.00%,N.A.,97.50%
14EPR0784Q,CONTINUO (TIEMPO COMPLETO),PEDRO MORENO,MATAMOROS 7,26,PUENTE GRANDE,0,0,101,TONALA,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,92.75%
14EPR0785P,MATUTINO,GUADALUPE VICTORIA,VENUSTIANO CARRANZA 20,9,EL CERRITO,0,0,102,TONAYA,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,0.00%
14EPR0786O,MATUTINO,ENRIQUE GONZALEZ MARTINEZ,REVOLUCION,21,SAN JOSE EL VERDE (EL VERDE),101,FELIPE ANGELES,70,EL SALTO,ESTATAL,PRIMARIA,GENERAL,1.04%,0.63%,N.A.,100.00%
14EPR0787N,CONTINUO (JORNADA AMPLIADA),BENITO JUAREZ,LAZARO CARDENAS 10,1,TONAYA,0,0,102,TONAYA,ESTATAL,PRIMARIA,GENERAL,0.46%,1.84%,N.A.,100.00%
14EPR0788M,CONTINUO (JORNADA AMPLIADA),MANUEL LOPEZ COTILLA,LOPEZ COTILLA 10,1,TONAYA,0,0,102,TONAYA,ESTATAL,PRIMARIA,GENERAL,2.79%,0.00%,N.A.,100.00%
14EPR0789L,MATUTINO,MIGUEL HIDALGO Y COSTILLA,HIDALGO 101,16,LAS LIEBRES (LA LIEBRE),0,0,102,TONAYA,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,0.00%
14EPR0790A,VESPERTINO,JOSE GUADALUPE ZUNO ARCE,LAZARO CARDENAS 1,28,SAN LUIS TENANGO (TENANGO),0,0,102,TONAYA,ESTATAL,PRIMARIA,GENERAL,14.29%,0.00%,N.A.,0.00%
14EPR0791Z,MATUTINO,BENITO JUAREZ,MACLOVIO HERRERA 7,1,TONILA,0,0,103,TONILA,ESTATAL,PRIMARIA,GENERAL,9.09%,3.64%,N.A.,90.00%
14EPR0792Z,MATUTINO,ANDRES FIGUEROA,J JESUS CARRANZA 10,1,TONILA,0,0,103,TONILA,ESTATAL,PRIMARIA,GENERAL,1.39%,0.70%,N.A.,81.48%
14EPR0794X,VESPERTINO,JOSE MARIA MORELOS Y PAVON,ABASOLO 622,1,PUERTO VALLARTA,9046,JOSE MARIA MORELOS Y PAVON,67,PUERTO VALLARTA,ESTATAL,PRIMARIA,GENERAL,8.68%,0.00%,N.A.,73.68%
14EPR0795W,VESPERTINO,AGUSTIN YAÑEZ,JACARANDAS,1,ZAPOPAN,9365,PARAISOS DEL COLLI,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,0.47%,0.00%,N.A.,100.00%
14EPR0797U,MATUTINO,SANTOS DEGOLLADO,JALISCO 19,1,TOTATICHE,0,0,104,TOTATICHE,ESTATAL,PRIMARIA,GENERAL,6.29%,0.00%,N.A.,100.00%
14EPR0798T,MATUTINO,EVA SAMANO DE LOPEZ MATEOS,AMAPOLA,32,SAN SEBASTIAN EL GRANDE,9011,JARDINES DE VERANO,97,TLAJOMULCO DE ZUÑIGA,ESTATAL,PRIMARIA,GENERAL,2.11%,0.31%,N.A.,98.55%
14EPR0799S,MATUTINO,LEONA VICARIO,HIDALGO ORIENTE 82,1,TOTOTLAN,0,0,105,TOTOTLAN,ESTATAL,PRIMARIA,GENERAL,3.14%,3.83%,N.A.,80.00%
14EPR0800R,MATUTINO,MANUEL LOPEZ COTILLA,HIDALGO PONIENTE 110,1,TOTOTLAN,0,0,105,TOTOTLAN,ESTATAL,PRIMARIA,GENERAL,0.77%,0.78%,N.A.,78.72%
14EPR0801Q,MATUTINO,MIGUEL HIDALGO Y COSTILLA,CONOCIDO,17,LA ISLA,0,0,105,TOTOTLAN,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,100.00%
14EPR0803O,VESPERTINO,RAMON CORONA,5 DE MAYO 1,1,TUXCACUESCO,0,0,106,TUXCACUESCO,ESTATAL,PRIMARIA,GENERAL,4.11%,2.86%,N.A.,100.00%
14EPR0804N,MATUTINO,AURELIA L GUEVARA,RONDALLA,1,GUADALAJARA,9019,GUADALAJARA ORIENTE,39,GUADALAJARA,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,100.00%
14EPR0805M,VESPERTINO,AURELIA L GUEVARA,RONDALLA,1,GUADALAJARA,9019,GUADALAJARA ORIENTE,39,GUADALAJARA,ESTATAL,PRIMARIA,GENERAL,1.54%,0.78%,N.A.,45.45%
14EPR0807K,VESPERTINO,LUIS DONALDO COLOSIO MURRIETA,PRIVADA FRANCISCO DE TEJEDA 25,1,GUADALAJARA,9375,GUADALUPANA,39,GUADALAJARA,ESTATAL,PRIMARIA,GENERAL,5.00%,0.00%,N.A.,58.33%
14EPR0808J,CONTINUO (TIEMPO COMPLETO),MARIA C REYES Y REYES,AVENIDA FEDERALISMO 1555,1,GUADALAJARA,9047,MEZQUITAN,39,GUADALAJARA,ESTATAL,PRIMARIA,GENERAL,4.33%,0.35%,N.A.,100.00%
14EPR0810Y,MATUTINO,RAMON CORONA,AQUILES SERDAN 220,1,TUXPAN,0,0,108,TUXPAN,ESTATAL,PRIMARIA,GENERAL,3.44%,0.00%,N.A.,100.00%
14EPR0811X,MATUTINO,MANUEL LOPEZ COTILLA,JOSE ANGEL CENICEROS 15,1,TUXPAN,9013,TALPITA,108,TUXPAN,ESTATAL,PRIMARIA,GENERAL,0.00%,1.57%,N.A.,100.00%
14EPR0812W,MATUTINO,ATANASIO JARERO VILLAGOMEZ,ANGEL CENICEROS,1,TUXPAN,0,0,108,TUXPAN,ESTATAL,PRIMARIA,GENERAL,0.00%,4.08%,N.A.,60.53%
14EPR0813V,MATUTINO,AMPARO CAMACHO,HIDALGO,41,PLATANAR,0,0,108,TUXPAN,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,100.00%
14EPR0815T,VESPERTINO,EUGENIO ZUÑIGA GALVEZ,JUAREZ 152 NORTE,1,TLAJOMULCO DE ZUÑIGA,0,0,97,TLAJOMULCO DE ZUÑIGA,ESTATAL,PRIMARIA,GENERAL,1.72%,1.25%,N.A.,100.00%
14EPR0816S,MATUTINO,JOSE ELIAS MORENO,PROLONGACION PRIMERO DE MAYO 2,1,UNION DE SAN ANTONIO,0,0,109,UNION DE SAN ANTONIO,ESTATAL,PRIMARIA,GENERAL,0.26%,2.31%,N.A.,100.00%
14EPR0817R,VESPERTINO,JOSE ELIAS MORENO,PROLONGACION PRIMERO DE MAYO 2,1,UNION DE SAN ANTONIO,0,0,109,UNION DE SAN ANTONIO,ESTATAL,PRIMARIA,GENERAL,0.85%,0.29%,N.A.,98.53%
14EPR0818Q,VESPERTINO,NIÑOS HEROES,JUAREZ ORIENTE 350,1,UNION DE TULA,0,0,110,UNION DE TULA,ESTATAL,PRIMARIA,GENERAL,18.52%,0.00%,N.A.,100.00%
14EPR0819P,CONTINUO (JORNADA AMPLIADA),BENITO JUAREZ,MEXICO NORTE 265,1,UNION DE TULA,0,0,110,UNION DE TULA,ESTATAL,PRIMARIA,GENERAL,8.74%,0.00%,N.A.,83.33%
14EPR0825Z,CONTINUO (JORNADA AMPLIADA),DONATO GUERRA,MORELOS 25,1,VALLE DE JUAREZ,0,0,112,VALLE DE JUAREZ,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,100.00%
14EPR0826Z,MATUTINO,JUSTO SIERRA,AVENIDA REAL DEL MONTE 247,1,ZAPOPAN,9328,ALTAGRACIA,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,0.00%,0.76%,N.A.,100.00%
14EPR0827Y,MATUTINO,EDMUNDO FIGUEROA,OCAMPO 2,1,SAN GABRIEL,0,0,113,SAN GABRIEL,ESTATAL,PRIMARIA,GENERAL,0.00%,0.93%,N.A.,90.32%
14EPR0828X,MATUTINO,VENUSTIANO CARRANZA,GABINO VELASCO 21,1,SAN GABRIEL,0,0,113,SAN GABRIEL,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,100.00%
14EPR0829W,MATUTINO,IGNACIO ZARAGOZA,IGNACIO ZARAGOZA 1,21,LOS GARCIA,0,0,113,SAN GABRIEL,ESTATAL,PRIMARIA,GENERAL,12.50%,0.00%,N.A.,100.00%
14EPR0831K,CONTINUO (JORNADA AMPLIADA),BENITO JUAREZ,VICENTE GUERRERO 1,1,VILLA CORONA,0,0,114,VILLA CORONA,ESTATAL,PRIMARIA,GENERAL,0.00%,1.33%,N.A.,100.00%
14EPR0832J,CONTINUO (JORNADA AMPLIADA),RAMON CORONA,VENUSTIANO CARRANZA 177,1,VILLA CORONA,0,0,114,VILLA CORONA,ESTATAL,PRIMARIA,GENERAL,8.53%,0.00%,N.A.,100.00%
14EPR0833I,MATUTINO,BENITO JUAREZ,RANCHO LA LOMA,72,LA LOMA,0,0,73,SAN JUAN DE LOS LAGOS,ESTATAL,PRIMARIA,GENERAL,0.00%,3.33%,N.A.,100.00%
14EPR0834H,CONTINUO (JORNADA AMPLIADA),LEONA VICARIO,PINO SUAREZ 90,1,VILLA GUERRERO,0,0,115,VILLA GUERRERO,ESTATAL,PRIMARIA,GENERAL,2.15%,0.00%,N.A.,89.47%
14EPR0835G,CONTINUO (JORNADA AMPLIADA),MANUEL LOPEZ COTILLA,PINO SUAREZ,1,VILLA GUERRERO,0,0,115,VILLA GUERRERO,ESTATAL,PRIMARIA,GENERAL,8.00%,4.35%,N.A.,100.00%
14EPR0836F,VESPERTINO,MARIA ACERO V,INDEPENDENCIA 101,1,VILLA HIDALGO,0,0,116,VILLA HIDALGO,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,81.82%
14EPR0837E,VESPERTINO,PRIMARIA U 990,L ARIOSTO,1,ZAPOPAN,9047,LOMAS UNIVERSIDAD,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,6.02%,3.85%,N.A.,84.38%
14EPR0838D,MATUTINO,BENITO JUAREZ,ALDAMA 8,65,TEMACAPULIN (TEMACA),0,0,117,CAÑADAS DE OBREGON,ESTATAL,PRIMARIA,GENERAL,10.00%,0.00%,N.A.,66.67%
14EPR0839C,VESPERTINO,AGUSTIN YAÑEZ,ILDEFONSO CAMARENA 2,1,ZAPOPAN,6079,PASEOS DEL SOL,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,0.00%,0.29%,N.A.,79.01%
14EPR0840S,MATUTINO,LAZARO CARDENAS DEL RIO,DEL CARMEN 7,14,LAS PINTITAS,9002,DEL CARMEN,70,EL SALTO,ESTATAL,PRIMARIA,GENERAL,4.72%,1.35%,N.A.,100.00%
14EPR0841R,MATUTINO,VICTOR MANUEL MARQUEZ HUIZAR,LOMAS DE LA CRUZ,1,COLOTLAN,6004,LOMAS DE LA CRUZ,25,COLOTLAN,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,42.86%
14EPR0842Q,MATUTINO,JOSE ANTONIO TORRES,PINO SUAREZ 77,1,ZACOALCO DE TORRES,0,0,119,ZACOALCO DE TORRES,ESTATAL,PRIMARIA,GENERAL,3.19%,1.50%,N.A.,91.11%
14EPR0843P,CONTINUO (JORNADA AMPLIADA),FRANCISCO I MADERO,FRANCISCO I MADERO 156,1,ZACOALCO DE TORRES,0,0,119,ZACOALCO DE TORRES,ESTATAL,PRIMARIA,GENERAL,1.49%,0.00%,N.A.,100.00%
14EPR0844O,VESPERTINO,ENRIQUE CRUZ CELIS,HILO MATIZADO 156,6,LAS AGUJAS,0,0,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,0.00%,3.52%,N.A.,100.00%
14EPR0845N,MATUTINO,5 DE FEBRERO,JOSE MARTI,1,ZAPOPAN,9048,LA CORONILLA,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,1.34%,2.48%,N.A.,100.00%
14EPR0847L,VESPERTINO,VALENTIN GOMEZ FARIAS,PANTEON 228,1,ZAPOPAN,0,0,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,0.00%,1.84%,N.A.,93.33%
14EPR0848K,VESPERTINO,VALENTIN GOMEZ FARIAS,PANTEON 264,1,ZAPOPAN,0,0,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,3.61%,0.00%,N.A.,100.00%
14EPR0849J,MATUTINO,VALENTIN GOMEZ FARIAS,PANTEON 264,1,ZAPOPAN,0,0,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,2.75%,0.00%,N.A.,100.00%
14EPR0850Z,MATUTINO,VALENTIN GOMEZ FARIAS,PANTEON 228,1,ZAPOPAN,0,0,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,0.53%,1.06%,N.A.,96.77%
14EPR0851Y,MATUTINO,BENITO JUAREZ,KM. 13 CARRETERA MORELIA,1,ZAPOPAN,6003,AGUA BLANCA,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,0.00%,0.82%,N.A.,100.00%
14EPR0852X,MATUTINO,BLANCA,ITURBIDE 144,1,ZAPOPAN,6015,ATEMAJAC DEL VALLE,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,2.39%,1.75%,N.A.,84.75%
14EPR0853W,VESPERTINO,BLANCA,ITURBIDE 144,1,ZAPOPAN,6015,ATEMAJAC DEL VALLE,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,94.29%
14EPR0854V,MATUTINO,JUAN A MATEOS,FRESNOS 49,1,ZAPOPAN,642,CIUDAD GRANJA,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,2.20%,0.96%,N.A.,90.91%
14EPR0855U,CONTINUO (TIEMPO COMPLETO),MARGARITO RAMIREZ,EMILIANO ZAPATA 95,1,ZAPOPAN,9289,SANTA MA DEL PUEBLITO,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,2.92%,1.09%,N.A.,100.00%
14EPR0856T,MATUTINO,ROSARIO CASTELLANOS,EPIGMENIO S PRECIADO 415,1,ZAPOPAN,6120,LOS MAESTROS,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,3.32%,0.00%,N.A.,77.42%
14EPR0857S,MATUTINO,MIGUEL HIDALGO,AQUILES SERDAN,1,ZAPOPAN,6219,SANTA ANA TEPETITLAN,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,0.23%,3.63%,N.A.,94.12%
14EPR0858R,VESPERTINO,PEDRO MORENO,JALISCO 169,231,TESISTAN (SAN FRANCISCO TESISTAN),0,0,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,1.53%,2.33%,N.A.,88.80%
14EPR0859Q,MATUTINO,PEDRO MORENO,JALISCO 169,231,TESISTAN (SAN FRANCISCO TESISTAN),0,0,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,3.81%,0.59%,N.A.,100.00%
14EPR0860F,MATUTINO,HERMENEGILDO GALEANA,ALVARADO 228,1,ZAPOPAN,6252,ZOQUIPAN,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,5.57%,0.28%,N.A.,100.00%
14EPR0862D,MATUTINO,IGNACIO JACOBO MAGAÑA,BUGAMBILIAS,1,ZAPOTILTIC,0,0,121,ZAPOTILTIC,ESTATAL,PRIMARIA,GENERAL,0.30%,2.42%,N.A.,80.36%
14EPR0863C,MATUTINO,JOSE ROLON,BUSTAMANTE 75,1,ZAPOTILTIC,0,0,121,ZAPOTILTIC,ESTATAL,PRIMARIA,GENERAL,2.20%,0.85%,N.A.,100.00%
14EPR0864B,MATUTINO,20 DE NOVIEMBRE,AVENIDA 20 DE NOVIEMBRE 5,10,EL COAHUAYOTE (EL ARCO),0,0,121,ZAPOTILTIC,ESTATAL,PRIMARIA,GENERAL,1.25%,3.80%,N.A.,62.50%
14EPR0865A,CONTINUO (JORNADA AMPLIADA),MARCELINO GARCIA BARRAGAN,LAZARO CARDENAS 3,12,EL CORTIJO,0,0,121,ZAPOTILTIC,ESTATAL,PRIMARIA,GENERAL,3.23%,3.33%,N.A.,100.00%
14EPR0866Z,MATUTINO,5 DE FEBRERO,LAZARO CARDENAS 25,13,FERRERIA DE PROVIDENCIA,0,0,121,ZAPOTILTIC,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,100.00%
14EPR0867Z,MATUTINO,HEROES DE LA INDEPENDENCIA,CUAUHTEMOC 1,21,EL RINCON,0,0,121,ZAPOTILTIC,ESTATAL,PRIMARIA,GENERAL,1.88%,0.00%,N.A.,87.50%
14EPR0868Y,MATUTINO,CUAUHTEMOC,RAMON CORONA,22,SAN JOSE DE LA TINAJA,0,0,121,ZAPOTILTIC,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,66.67%
14EPR0869X,MATUTINO,BASILIO VADILLO,MORELOS 20,1,ZAPOTITLAN DE VADILLO,0,0,122,ZAPOTITLAN DE VADILLO,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,83.33%
14EPR0870M,VESPERTINO,JOSEFA ORTIZ DE DOMINGUEZ,MORELOS 20,1,ZAPOTITLAN DE VADILLO,0,0,122,ZAPOTITLAN DE VADILLO,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,100.00%
14EPR0871L,MATUTINO,BENITO JUAREZ,CALLE PRINCIPAL 4,40,TETAPAN (TETIAPAN),0,0,122,ZAPOTITLAN DE VADILLO,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,100.00%
14EPR0872K,MATUTINO,JOSE MARIA MORELOS Y PAVON,JOSE LOPEZ PORTILLO,41,SANTIAGO TOTOLIMIXPAN (COL. LA GUADALUPANA),0,0,123,ZAPOTLAN DEL REY,ESTATAL,PRIMARIA,GENERAL,4.53%,2.16%,N.A.,86.49%
14EPR0873J,VESPERTINO,HERMANA REPUBLICA DE HAITI,AVENIDA REAL DEL MONTE 247,1,ZAPOPAN,9328,ALTAGRACIA,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,70.59%
14EPR0874I,VESPERTINO,BENITO JUAREZ GARCIA,MATAMOROS 40,1,TEOCALTICHE,0,0,91,TEOCALTICHE,ESTATAL,PRIMARIA,GENERAL,0.89%,0.00%,N.A.,69.23%
14EPR0875H,MATUTINO,PRIMITIVO TOLENTINO M,INDUSTRIA 505,1,ZAPOTLANEJO,0,0,124,ZAPOTLANEJO,ESTATAL,PRIMARIA,GENERAL,1.74%,0.88%,N.A.,100.00%
14EPR0876G,MATUTINO,AURELIO ACEVES,CUAUHTEMOC 3,1,ZAPOTLANEJO,0,0,124,ZAPOTLANEJO,ESTATAL,PRIMARIA,GENERAL,0.00%,1.14%,N.A.,100.00%
14EPR0877F,CONTINUO (JORNADA AMPLIADA),IDOLINA GAONA RUIZ,LAZARO CARDENAS 87,46,COLIMILLA,0,0,124,ZAPOTLANEJO,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,0.00%
14EPR0878E,CONTINUO (JORNADA AMPLIADA),NARCISO MENDOZA,CONOCIDO,251,COYOTES DE ABAJO (RANCHO COYOTES),0,0,124,ZAPOTLANEJO,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,75.00%
14EPR0879D,MATUTINO,MIGUEL HIDALGO Y COSTILLA,INDEPENDENCIA 43,181,EL SAUCILLO,0,0,124,ZAPOTLANEJO,ESTATAL,PRIMARIA,GENERAL,3.13%,0.00%,N.A.,88.89%
14EPR0880T,VESPERTINO,JOSE CLEMENTE OROZCO,CANARIO 19,1,TONALA,6087,PINAR DE LAS PALOMAS,101,TONALA,ESTATAL,PRIMARIA,GENERAL,0.00%,2.57%,N.A.,98.41%
14EPR0883Q,MATUTINO,IDOLINA GAONA DE COSIO,LOMA ALLENDE,1,TONALA,9063,LOMA DORADA,101,TONALA,ESTATAL,PRIMARIA,GENERAL,3.35%,0.00%,N.A.,86.52%
14EPR0885O,VESPERTINO,JOSE SILVERIO NUÑEZ,HERREROS 205,1,ZAPOPAN,9321,NUEVO VERGEL,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,8.39%,0.70%,N.A.,100.00%
14EPR0886N,VESPERTINO,MA DE LAS MERCEDES GLORIA FLORES,CUAUHTEMOC,32,SAN SEBASTIAN EL GRANDE,0,0,97,TLAJOMULCO DE ZUÑIGA,ESTATAL,PRIMARIA,GENERAL,2.57%,0.00%,N.A.,93.67%
14EPR0887M,VESPERTINO,SOR JUANA INES DE LA CRUZ,ALLENDE 201,1,SAN DIEGO DE ALEJANDRIA,9000,SAN DIEGO DE ALEJANDRIA (ZONA CENTRO),72,SAN DIEGO DE ALEJANDRIA,ESTATAL,PRIMARIA,GENERAL,1.48%,1.50%,N.A.,100.00%
14EPR0888L,MATUTINO,AGUSTIN RIVERA Y SANROMAN,MAGDALENO COLDIVAR RAMOS,1,TONALA,6012,EDUCADORES JALISCIENSES,101,TONALA,ESTATAL,PRIMARIA,GENERAL,2.99%,0.88%,N.A.,95.00%
14EPR0889K,CONTINUO (JORNADA AMPLIADA),JOAQUIN COBIAN COBIAN,MEXICO 2,165,TIERRAS NEGRAS,0,0,27,CUAUTITLAN DE GARCIA BARRAGAN,ESTATAL,PRIMARIA,GENERAL,0.00%,0.00%,N.A.,100.00%
14EPR0890Z,MATUTINO,AGUSTIN YAÑEZ DELGADILLO,FLAMENCO,1,ZAPOPAN,9006,MIRADOR DE SAN ISIDRO,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,0.00%,0.41%,N.A.,100.00%
14EPR0891Z,VESPERTINO,JOSE CLEMENTE OROZCO FLORES,MORELOS 168,1,CHAPALA,9000,CHAPALA (ZONA CENTRO),30,CHAPALA,ESTATAL,PRIMARIA,GENERAL,0.00%,0.56%,N.A.,77.14%
14EPR0892Y,CONTINUO (TIEMPO COMPLETO),JOSE MARIA CHAVEZ ALONSO,PLAN DE AYALA,1,ENCARNACION DE DIAZ,0,0,35,ENCARNACION DE DIAZ,ESTATAL,PRIMARIA,GENERAL,3.68%,1.53%,N.A.,100.00%
14EPR0893X,VESPERTINO,CONSTITUCION DE 1917,JOSE MARTI,1,ZAPOPAN,9048,LA CORONILLA,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,1.08%,3.05%,N.A.,98.63%
14EPR0903N,MATUTINO,LUIS CABRERA,UGANDA 700,1,TLAQUEPAQUE,9023,EL ALAMO,98,SAN PEDRO TLAQUEPAQUE,ESTATAL,PRIMARIA,GENERAL,0.00%,0.24%,N.A.,100.00%
